"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logD"
"tefuryltrione","",-0.296187026986377,-0.120749925227379,-1.24194600396248,-0.17870206016836,0.40664285681023,-0.42081637708291,-0.848199819203203,-0.21753906941209,-0.468959716087856
"tembotrione","",-0.364072828768693,0.0152793119048245,-1.4733945100866,-0.311975202785944,0.34694091766658,-0.4243228153934,-0.848199819203203,-0.309942892780667,-0.397963772480617
"terbucarb","",-0.364072828768693,0.175241821528197,-1.65246322435371,-0.278656917131548,-0.157838372676352,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.829401525674039
"thidiazuron","",-0.545101633521536,0.95412028730538,1.06263952723872,-0.645158059329902,0.558508199823564,-0.434834532408706,0.147746665931013,-0.402346716149244,-0.109264400321294
"thiencarbazone","",-0.499844432333325,0.296024569496593,-1.02591069017906,-0.445248345403527,0.576201195530325,-0.403424746979523,0.147746665931013,-0.0327314226749357,-0.937637734956304
"thifensulfuron","",-0.499844432333325,0.296024569496593,-0.503741808197905,-0.478566631057923,0.66100214342839,-0.399291480585359,0.645719908498121,0.152076224062219,-1.09377641536189
"tolpyralate","",-0.273558426392271,-0.302272447177667,-0.83606527232414,-0.112065488859569,0.560957587906078,-0.410012140295222,-0.848199819203203,0.0596724006936415,-0.122887238209029
"topramezone","",-0.386701429362798,0.175241821528197,-1.77777373118864,-0.411930059749131,0.00341806844538798,-0.418240683502723,-0.350226576636095,-0.309942892780667,-0.582134061616738
"triafamone","",-0.431958630551009,0.14756427168188,-1.92100364050097,-0.411930059749131,0.00341806844538798,-0.417864586652518,-0.848199819203203,-0.0327314226749357,0.1964635191977
"triaziflam","",-0.364072828768693,0.105446529091287,-0.503741808197905,-0.345293488440339,0.23421341583385,-0.427601316218918,0.147746665931013,-0.309942892780667,0.502977371671755
"tribenuron","",-0.431958630551009,0.14756427168188,-1.02591069017906,-0.445248345403527,0.968618230646119,-0.402630764740203,0.147746665931013,0.152076224062219,-1.16189060480057
"trifludimoxazin","",-0.386701429362798,0.21955485350387,-1.92100364050097,-0.445248345403527,0.414265656399689,-0.430442936864906,-0.848199819203203,-0.402346716149244,-0.0442939427028615
"triflusulfuron","",-0.386701429362798,-0.097541915770855,-1.41750602403822,-0.378611774094735,0.598651650845725,-0.398060618166508,0.645719908498121,0.244480047430796,-0.81241241744981
"trihydroxytriazine","",-0.680873237086169,1.99499270894835,-0.329685514204186,-0.645158059329902,1.06089294212486,-0.422803232160251,0.645719908498121,-0.587154362886399,-0.972742740282393
"trimeturon","",-0.522473032927431,0.791604642501535,0.764275210464755,-0.511884916712319,1.1435373490114,-0.45082054802143,-0.848199819203203,-0.587154362886399,-0.228464231838982
"tripropindan","",-0.341444228174588,0.263072718516027,-1.3557279441686,-0.278656917131548,-0.687440012383076,-0.453768539493739,-0.848199819203203,-0.771962009623553,1.00807028412473
"tritac","",-0.522473032927431,0.665662048657419,0.227194378170244,-0.445248345403527,0.296036337625713,-0.44906163042906,-0.350226576636095,-0.679558186254976,0.414428925401472
"zuomihuanglong","",-0.364072828768693,-0.0367181878293225,-1.44357060945988,-0.478566631057923,0.787666347994768,-0.400207029483331,0.147746665931013,0.152076224062219,-0.66884866432521
