"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logP"
"cambendichlor","",-0.160415423421745,-0.457954907545512,-1.53391948488787,-0.311975202785944,-0.972290002413704,-0.432027102385464,-0.848199819203203,-0.21753906941209,1.25222192352741
"carbasulam","",-0.522473032927431,0.52984897314713,1.28243415622719,-0.478566631057923,0.932619296252537,-0.418160905382982,0.147746665931013,-0.125135246043513,-0.660891263873293
"carbetamide","",-0.47721583173922,0.605917559644765,1.55398202453848,-0.478566631057923,0.978019444759696,-0.434636986588397,0.147746665931013,-0.402346716149244,-0.562764118567382
"carboxazole","",-0.545101633521536,0.906244282564665,0.764275210464755,-0.445248345403527,0.863645208829734,-0.435803266719838,-0.350226576636095,-0.402346716149244,-0.242020166000298
"CDEA","",-0.612987435303852,1.19613159808948,1.06263952723872,-0.478566631057923,1.55029341622381,-0.452537677074888,-0.848199819203203,-0.679558186254976,-0.807715835767586
"CEPC","",-0.545101633521536,0.859999298763767,1.65936816078666,-0.545203202366714,0.464831764919457,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.0278294835909588
"chlorbufam","",-0.499844432333325,0.791604642501535,1.06263952723872,-0.545203202366714,0.586126016162484,-0.445691954609553,-0.350226576636095,-0.587154362886399,-0.0399075383552861
"chlorflurazole","",-0.567730234115642,1.08288021945215,-0.608250770898237,-0.611839773675506,-0.262313168640729,-0.449357949159524,-0.350226576636095,-0.771962009623553,0.237265032527456
"chlorflurenol","",-0.431958630551009,0.748536361720921,-1.72213586615393,-0.545203202366714,0.125688557748281,-0.43839795509044,0.147746665931013,-0.587154362886399,-0.102518515397491
"chlorimuron","",-0.454587231145115,0.21955485350387,-0.775289676509198,-0.511884916712319,0.803138482396792,-0.40418833755418,0.645719908498121,0.0596724006936415,-0.492830220233691
"chloroacetic acid","",-0.703501837680274,2.27540254160064,2.73340451486885,-0.57852148802111,1.90252752383285,-0.446083247292089,-0.350226576636095,-0.679558186254976,-1.08159309206916
"chloropon","",-0.680873237086169,1.52110325883053,0.540470645257569,-0.545203202366714,1.50133529101678,-0.446083247292089,-0.350226576636095,-0.679558186254976,-0.521389613270486
"chlorpropham","",-0.522473032927431,0.836541867755593,0.764275210464755,-0.511884916712319,0.540488373936789,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.0289279217846817
"chlorthiamid","",-0.590358834709747,1.11110811056697,-0.456374436614301,-0.611839773675506,0.55973656051052,-0.450368472009568,-0.350226576636095,-0.771962009623553,-0.320009277754623
"cinmethylin","",-0.341444228174588,0.296024569496593,-0.399358156004407,-0.17870206016836,-0.345239479643436,-0.453240484320219,-0.848199819203203,-0.679558186254976,0.689089276212139
"cisanilide","",-0.454587231145115,0.645910302093989,-0.242720022460745,-0.445248345403527,0.627851332828438,-0.447967530501193,-0.350226576636095,-0.587154362886399,-0.207968581994888
"clacyfos","",-0.47721583173922,0.263072718516027,0.465910893690786,-0.311975202785944,0.889390418914993,-0.433257964804314,-0.848199819203203,-0.309942892780667,-0.195885761863936
"cliodinate","",-0.590358834709747,0.836541867755593,-0.543966480891916,-0.57852148802111,0.557272416839811,-0.445365244214426,-0.848199819203203,-0.587154362886399,0.0999602583120952
"clomazone","",-0.47721583173922,0.707453183875545,-0.242720022460745,-0.445248345403527,0.343444739440279,-0.449031238764397,-0.848199819203203,-0.587154362886399,-0.191125863024471
"CPMF","",-0.545101633521536,0.748536361720921,0.764275210464755,-0.57852148802111,0.187066383318388,-0.454326986331921,-0.848199819203203,-0.679558186254976,0.328069256541882
"CPPC","",-0.522473032927431,0.726711973159373,1.06263952723872,-0.511884916712319,0.372946878251503,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.153051437675368
"credazine","",-0.499844432333325,1.00351545441429,0.764275210464755,-0.57852148802111,0.617037107615371,-0.446953208693067,-0.848199819203203,-0.587154362886399,-0.190759716959896
"cresol","",-0.590358834709747,1.6349117468752,2.1068519806942,-0.57852148802111,1.43218324083051,-0.452568068739551,-0.350226576636095,-0.771962009623553,-0.434979142030952
"cumyluron","",-0.364072828768693,0.249765585923388,0.465910893690786,-0.511884916712319,-0.0617125496897311,-0.444628246346349,0.147746665931013,-0.587154362886399,0.195158235101412
"cyclopyrimorate","",-0.318815627580482,0.105446529091287,-1.25798574883735,-0.278656917131548,0.387667002269386,-0.432224648205773,-0.848199819203203,-0.21753906941209,0.218591583234167
"cycluron","",-0.522473032927431,0.726711973159373,1.38393566676349,-0.345293488440339,0.762923204959441,-0.444628246346349,0.147746665931013,-0.587154362886399,-0.253004547937527
"cyprazole","",-0.522473032927431,0.665662048657419,0.540470645257569,-0.411930059749131,0.604638072045495,-0.439404678982401,-0.350226576636095,-0.494750539517821,-0.332824390014723
"cypromid","",-0.522473032927431,0.906244282564665,0.764275210464755,-0.545203202366714,0.208614868750987,-0.449198392920044,-0.350226576636095,-0.679558186254976,0.104354011086987
"daimuron","",-0.364072828768693,0.325303219748214,0.853746912344896,-0.511884916712319,-0.0160749074640355,-0.444628246346349,0.147746665931013,-0.587154362886399,0.168795718452063
"dazomet","",-0.635616035897958,1.28481493434429,1.06263952723872,-0.411930059749131,1.28199484241893,-0.4577916361035,-0.848199819203203,-0.679558186254976,-1.05339984509694
"dichlobenil","",-0.590358834709747,1.34926209597417,0.227194378170244,-0.645158059329902,0.428708463611409,-0.451215639662049,-0.848199819203203,-0.771962009623553,-0.129613324175989
"dichloralurea","",-0.635616035897958,0.568181500077519,-0.242720022460745,-0.445248345403527,0.863645208829734,-0.42925766194305,1.14369315106523,-0.402346716149244,-0.447794254291053
"dichlormate","",-0.545101633521536,0.859999298763767,1.65936816078666,-0.545203202366714,0.568134515184374,-0.445691954609553,-0.350226576636095,-0.587154362886399,-0.0259939879014628
"difenopenten","",-0.341444228174588,0.249765585923388,1.22967843284969,-0.445248345403527,0.080050915522585,-0.439070370671108,-0.350226576636095,-0.494750539517821,0.469401637467561
"difenzoquat","",-0.364072828768693,0.460509212192468,-0.0365842387172848,-0.57852148802111,1.12261479051578,-0.456906478870191,-0.848199819203203,-0.86436583299213,-1.41734903328379
"diflufenican","",-0.318815627580482,0.21955485350387,-0.578426870271523,-0.57852148802111,-0.71762730957611,-0.440795097640732,-0.350226576636095,-0.494750539517821,0.573753265871235
"diflufenzopyr","",-0.409330029956904,0.357425795026033,-0.503741808197905,-0.57852148802111,0.409215487701985,-0.420865763537987,0.645719908498121,-0.21753906941209,-0.148286773469278
"dinofenate","",-0.364072828768693,0.0408658810006307,-1.41750602403822,-0.311975202785944,-0.487002944855752,-0.377128359129885,-0.848199819203203,0.152076224062219,0.155614460127388
"dinoprop","",-0.522473032927431,0.770166104864264,-2.13165060249048,-0.411930059749131,0.433304644495082,-0.417754416868115,-0.350226576636095,-0.402346716149244,0.0534597081111595
"dinosam","",-0.499844432333325,0.645910302093989,-1.02591069017906,-0.378611774094735,0.256961443983084,-0.417754416868115,-0.350226576636095,-0.402346716149244,0.30060830169881
"dinoseb","",-0.522473032927431,0.770166104864264,-1.39444889078059,-0.411930059749131,0.433304644495082,-0.417754416868115,-0.350226576636095,-0.402346716149244,0.0981295279892238
"dinoterb","",-0.522473032927431,0.770166104864264,-2.13165060249048,-0.411930059749131,0.442198282951397,-0.417754416868115,-0.350226576636095,-0.402346716149244,0.127787359219742
"disul","",-0.567730234115642,0.685254230205364,1.32366131297588,-0.445248345403527,0.788067764228272,-0.432585549223646,-0.350226576636095,-0.402346716149244,-0.496491680879434
"DNOC","",-0.590358834709747,1.22531089295664,-1.02591069017906,-0.511884916712319,0.815076810009544,-0.417754416868115,-0.350226576636095,-0.402346716149244,-0.391041614282037
"EBEP","",-0.341444228174588,-0.152043509600371,0.465910893690786,0.0212076537580146,-0.203476014902048,-0.450262101183248,-0.848199819203203,-0.679558186254976,1.23354847423412
"endothal","",-0.567730234115642,1.28481493434429,-1.5078548994662,-0.345293488440339,1.67033673661183,-0.428406695332487,0.147746665931013,-0.402346716149244,-1.23500829312579
"erbon","",-0.499844432333325,0.376497081176766,0.622924958754954,-0.445248345403527,-0.262313168640729,-0.446755662872757,-0.848199819203203,-0.587154362886399,0.73778670280052
"ethametsulfuron","",-0.431958630551009,0.0948018103166331,-0.793835631520768,-0.445248345403527,0.656473808205208,-0.394721334011664,1.14369315106523,0.244480047430796,-0.699702746718169
"etinofen","",-0.545101633521536,0.859999298763767,-0.657372489577528,-0.411930059749131,0.794385531337008,-0.414247978557624,-0.350226576636095,-0.309942892780667,-0.234697244708812
"etobenzanid","",-0.386701429362798,0.263072718516027,1.25248494509364,-0.478566631057923,-0.345239479643436,-0.442185516299063,-0.350226576636095,-0.494750539517821,0.543729288576143
"EXD","",-0.612987435303852,0.812855330780788,3.15106443414967,-0.311975202785944,-0.345239479643436,-0.453240484320219,-0.848199819203203,-0.679558186254976,-0.0399075383552861
"fenasulam","",-0.364072828768693,0.000536289622331217,1.06263952723872,-0.445248345403527,0.363577845476289,-0.418160905382982,0.147746665931013,-0.125135246043513,0.0109867646205412
"fenquinotrione","",-0.250929825798166,0.000536289622331217,-1.44357060945988,-0.445248345403527,0.317139726836556,-0.424037893537185,-0.848199819203203,-0.309942892780667,-0.461341658680301
